8.000000	2.807573
8.000000	2.787117
8.000000	2.766661
8.000000	2.746205
8.000000	2.725749
8.000000	2.705294
8.000000	2.684838
8.000000	2.664382
8.000000	2.643926
8.000000	2.623470
8.000000	2.603014
8.000000	2.582559
8.000000	2.562103
8.000000	2.541647
8.000000	2.521191
8.000000	2.500735
8.000000	2.480279
8.000000	2.459823
8.000000	2.439367
8.000000	2.418911
8.000000	2.398455
8.000000	2.377999
8.000000	2.357543
8.000000	2.337087
8.000000	2.316631
8.000000	2.296175
8.000000	2.275719
8.000000	2.255264
8.000000	2.234808
8.000000	2.214352
8.000000	2.193896
8.000000	2.173440
8.000000	2.152984
8.000000	2.132528
8.000000	2.112072
8.000000	2.091617
8.000000	2.071161
8.000000	2.050705
8.000000	2.030249
8.000000	2.009793
8.000000	1.989337
8.000000	1.968881
8.000000	1.948425
8.000000	1.927970
8.000000	1.907514
8.000000	1.887058
8.000000	1.866602
8.000000	1.846146
8.000000	1.825690
8.000000	1.805234
8.000000	1.784778
8.000000	1.764322
8.000000	1.743866
8.000000	1.723410
8.000000	1.702955
8.000000	1.682499
8.000000	1.662043
8.000000	1.641587
8.000000	1.621131
8.000000	1.600675
8.000000	1.580219
8.000000	1.559763
8.000000	1.539307
8.000000	1.518851
