0.630000 	 -0.039155 	 -0.999233 	 -0.287968 	 0.011284 	 -0.039165 
0.640000 	 -0.042015 	 -0.999117 	 -0.283955 	 0.011941 	 -0.042027 
0.650000 	 -0.044833 	 -0.998994 	 -0.279663 	 0.012551 	 -0.044848 
0.660000 	 -0.047607 	 -0.998866 	 -0.275096 	 0.013111 	 -0.047625 
0.670000 	 -0.050334 	 -0.998732 	 -0.270259 	 0.013620 	 -0.050355 
0.680000 	 -0.053011 	 -0.998594 	 -0.265157 	 0.014076 	 -0.053036 
0.690000 	 -0.055636 	 -0.998451 	 -0.259795 	 0.014476 	 -0.055665 
0.700000 	 -0.058206 	 -0.998305 	 -0.254179 	 0.014820 	 -0.058239 
0.710000 	 -0.060719 	 -0.998155 	 -0.248314 	 0.015105 	 -0.060756 
0.720000 	 -0.063172 	 -0.998003 	 -0.242207 	 0.015331 	 -0.063214 
0.730000 	 -0.065562 	 -0.997848 	 -0.235864 	 0.015497 	 -0.065609 
0.740000 	 -0.067888 	 -0.997693 	 -0.229291 	 0.015602 	 -0.067941 
0.750000 	 -0.070147 	 -0.997537 	 -0.222495 	 0.015646 	 -0.070205 
0.760000 	 -0.072337 	 -0.997380 	 -0.215483 	 0.015628 	 -0.072401 
0.770000 	 -0.074456 	 -0.997224 	 -0.208262 	 0.015550 	 -0.074525 
0.780000 	 -0.076502 	 -0.997069 	 -0.200840 	 0.015410 	 -0.076577 
0.790000 	 -0.078472 	 -0.996916 	 -0.193223 	 0.015210 	 -0.078553 
0.800000 	 -0.080366 	 -0.996765 	 -0.185419 	 0.014950 	 -0.080453 
0.810000 	 -0.082180 	 -0.996617 	 -0.177436 	 0.014631 	 -0.082273 
0.820000 	 -0.083914 	 -0.996473 	 -0.169282 	 0.014255 	 -0.084013 
0.830000 	 -0.085565 	 -0.996333 	 -0.160965 	 0.013824 	 -0.085670 
0.840000 	 -0.087133 	 -0.996197 	 -0.152493 	 0.013338 	 -0.087243 
0.850000 	 -0.088615 	 -0.996066 	 -0.143875 	 0.012800 	 -0.088731 
0.860000 	 -0.090010 	 -0.995941 	 -0.135118 	 0.012212 	 -0.090132 
0.870000 	 -0.091317 	 -0.995822 	 -0.126232 	 0.011575 	 -0.091444 
0.880000 	 -0.092534 	 -0.995710 	 -0.117226 	 0.010894 	 -0.092667 
0.890000 	 -0.093661 	 -0.995604 	 -0.108107 	 0.010170 	 -0.093798 
0.900000 	 -0.094696 	 -0.995506 	 -0.098884 	 0.009406 	 -0.094838 
0.910000 	 -0.095638 	 -0.995416 	 -0.089567 	 0.008605 	 -0.095785 
0.920000 	 -0.096487 	 -0.995334 	 -0.080165 	 0.007771 	 -0.096637 
0.930000 	 -0.097241 	 -0.995261 	 -0.070686 	 0.006906 	 -0.097395 
0.940000 	 -0.097900 	 -0.995196 	 -0.061140 	 0.006014 	 -0.098057 
0.950000 	 -0.098464 	 -0.995141 	 -0.051535 	 0.005099 	 -0.098624 
0.960000 	 -0.098931 	 -0.995094 	 -0.041882 	 0.004164 	 -0.099093 
0.970000 	 -0.099301 	 -0.995057 	 -0.032188 	 0.003212 	 -0.099465 
0.980000 	 -0.099575 	 -0.995030 	 -0.022464 	 0.002248 	 -0.099740 
0.990000 	 -0.099751 	 -0.995012 	 -0.012718 	 0.001275 	 -0.099917 
1.000000 	 -0.099829 	 -0.995005 	 -0.002961 	 0.000297 	 -0.099995 
1.010000 	 -0.099810 	 -0.995007 	 0.006800 	 -0.000682 	 -0.099976 
1.020000 	 -0.099693 	 -0.995018 	 0.016554 	 -0.001659 	 -0.099859 
1.030000 	 -0.099479 	 -0.995040 	 0.026292 	 -0.002629 	 -0.099644 
1.040000 	 -0.099167 	 -0.995071 	 0.036005 	 -0.003588 	 -0.099330 
1.050000 	 -0.098759 	 -0.995111 	 0.045684 	 -0.004534 	 -0.098920 
1.060000 	 -0.098254 	 -0.995161 	 0.055319 	 -0.005462 	 -0.098412 
1.070000 	 -0.097653 	 -0.995221 	 0.064902 	 -0.006368 	 -0.097808 
1.080000 	 -0.096956 	 -0.995289 	 0.074423 	 -0.007250 	 -0.097108 
1.090000 	 -0.096164 	 -0.995365 	 0.083873 	 -0.008103 	 -0.096313 
1.100000 	 -0.095279 	 -0.995451 	 0.093243 	 -0.008925 	 -0.095423 
1.110000 	 -0.094300 	 -0.995544 	 0.102523 	 -0.009711 	 -0.094440 
1.120000 	 -0.093229 	 -0.995645 	 0.111706 	 -0.010460 	 -0.093364 
1.130000 	 -0.092066 	 -0.995753 	 0.120782 	 -0.011167 	 -0.092197 
1.140000 	 -0.090813 	 -0.995868 	 0.129742 	 -0.011831 	 -0.090939 
1.150000 	 -0.089472 	 -0.995989 	 0.138578 	 -0.012449 	 -0.089591 
1.160000 	 -0.088042 	 -0.996117 	 0.147282 	 -0.013018 	 -0.088156 
1.170000 	 -0.086526 	 -0.996250 	 0.155843 	 -0.013535 	 -0.086635 
1.180000 	 -0.084926 	 -0.996387 	 0.164255 	 -0.014000 	 -0.085028 
