1.010000	-0.993780	-0.943549	-0.334084	1.656170
1.020000	-0.996673	-0.925815	-0.244506	1.889889
1.030000	-0.998669	-0.905767	-0.154709	2.118884
1.040000	-0.999767	-0.883455	-0.064773	2.342583
1.050000	-0.999965	-0.858934	0.025222	2.560427
1.060000	-0.999263	-0.832267	0.115194	2.771872
1.070000	-0.997661	-0.803520	0.205062	2.976388
1.080000	-0.995162	-0.772764	0.294746	3.173464
1.090000	-0.991767	-0.740077	0.384164	3.362609
1.100000	-0.987480	-0.705540	0.473237	3.543349
1.110000	-0.982304	-0.669240	0.561884	3.715232
1.120000	-0.976244	-0.631267	0.650025	3.877829
1.130000	-0.969305	-0.591716	0.737582	4.030734
1.140000	-0.961494	-0.550686	0.824474	4.173564
1.150000	-0.952818	-0.508279	0.910625	4.305962
1.160000	-0.943285	-0.464602	0.995956	4.427598
1.170000	-0.932902	-0.419764	1.080390	4.538166
1.180000	-0.921680	-0.373877	1.163853	4.637392
1.190000	-0.909629	-0.327055	1.246268	4.725027
1.200000	-0.896758	-0.279415	1.327561	4.800851
1.210000	-0.883081	-0.231078	1.407660	4.864676
1.220000	-0.868609	-0.182163	1.486492	4.916342
1.230000	-0.853356	-0.132792	1.563986	4.955720
1.240000	-0.837334	-0.083089	1.640073	4.982710
1.250000	-0.820559	-0.033179	1.714684	4.997247
1.260000	-0.803046	0.016814	1.787752	4.999293
1.270000	-0.784810	0.066765	1.859211	4.988844
1.280000	-0.765867	0.116549	1.928996	4.965925
1.290000	-0.746236	0.166042	1.997046	4.930593
1.300000	-0.725932	0.215120	2.063298	4.882938
1.310000	-0.704976	0.263660	2.127694	4.823078
1.320000	-0.683385	0.311541	2.190175	4.751163
1.330000	-0.661179	0.358644	2.250685	4.667372
1.340000	-0.638378	0.404850	2.309169	4.571916
1.350000	-0.615002	0.450044	2.365576	4.465032
1.360000	-0.591073	0.494113	2.419853	4.346987
1.370000	-0.566613	0.536948	2.471953	4.218078
1.380000	-0.541642	0.578440	2.521828	4.078626
1.390000	-0.516184	0.618486	2.569434	3.928979
1.400000	-0.490261	0.656987	2.614727	3.769511
1.410000	-0.463897	0.693845	2.657668	3.600622
1.420000	-0.437115	0.728969	2.698216	3.422733
1.430000	-0.409941	0.762271	2.736337	3.236289
1.440000	-0.382397	0.793668	2.771994	3.041757
1.450000	-0.354509	0.823081	2.805158	2.839621
1.460000	-0.326302	0.850437	2.835797	2.630388
1.470000	-0.297802	0.875667	2.863883	2.414580
1.480000	-0.269033	0.898708	2.889393	2.192737
1.490000	-0.240022	0.919503	2.912302	1.965413
1.500000	-0.210796	0.938000	2.932590	1.733177
1.510000	-0.181379	0.954152	2.950240	1.496608
1.520000	-0.151800	0.967920	2.965234	1.256299
1.530000	-0.122084	0.979268	2.977559	1.012850
1.540000	-0.092258	0.988168	2.987206	0.766869
1.550000	-0.062349	0.994599	2.994163	0.518972
1.560000	-0.032383	0.998543	2.998427	0.269777
1.570000	-0.002389	0.999992	2.999991	0.019908
1.580000	0.027608	0.998941	2.998857	-0.230011
1.590000	0.057579	0.995394	2.995023	-0.479354
1.600000	0.087499	0.989358	2.988494	-0.727500
1.610000	0.117340	0.980850	2.979275	-0.973827
1.620000	0.147076	0.969890	2.967376	-1.217721
1.630000	0.176679	0.956506	2.952806	-1.458570
1.640000	0.206123	0.940731	2.935578	-1.695774
1.650000	0.235381	0.922604	2.915709	-1.928740
1.660000	0.264428	0.902172	2.893216	-2.156884
1.670000	0.293237	0.879484	2.868119	-2.379638
1.680000	0.321782	0.854599	2.840441	-2.596443
1.690000	0.350037	0.827577	2.810207	-2.806759
1.700000	0.377978	0.798487	2.777444	-3.010060
1.710000	0.405578	0.767401	2.742181	-3.205836
1.720000	0.432813	0.734397	2.704451	-3.393600
1.730000	0.459659	0.699557	2.664287	-3.572882
1.740000	0.486091	0.662969	2.621725	-3.743233
1.750000	0.512085	0.624724	2.576803	-3.904228
1.760000	0.537619	0.584917	2.529563	-4.055465
1.770000	0.562669	0.543648	2.480047	-4.196565
1.780000	0.587213	0.501021	2.428298	-4.327176
1.790000	0.611228	0.457141	2.374364	-4.446971
1.800000	0.634693	0.412118	2.318293	-4.555651
1.810000	0.657587	0.366066	2.260137	-4.652945
1.820000	0.679889	0.319098	2.199946	-4.738608
1.830000	0.701579	0.271333	2.137775	-4.812427
1.840000	0.722638	0.222890	2.073680	-4.874218
1.850000	0.743046	0.173889	2.007720	-4.923826
1.860000	0.762786	0.124454	1.939952	-4.961127
1.870000	0.781840	0.074708	1.870439	-4.986027
1.880000	0.800189	0.024775	1.799242	-4.998465
1.890000	0.817819	-0.025219	1.726426	-4.998410
1.900000	0.834713	-0.075151	1.652057	-4.985861
1.910000	0.850855	-0.124895	1.576200	-4.960850
1.920000	0.866232	-0.174327	1.498926	-4.923439
1.930000	0.880829	-0.223323	1.420302	-4.873723
1.940000	0.894634	-0.271761	1.340400	-4.811824
1.950000	0.907633	-0.319519	1.259292	-4.737899
1.960000	0.919816	-0.366479	1.177051	-4.652131
1.970000	0.931171	-0.412523	1.093750	-4.554736
1.980000	0.941688	-0.457536	1.009465	-4.445956
1.990000	0.951357	-0.501405	0.924272	-4.326063
2.000000	0.960170	-0.544021	0.838246	-4.195358
2.010000	0.968119	-0.585277	0.751467	-4.054166
2.020000	0.975197	-0.625071	0.664011	-3.902841
2.030000	0.981398	-0.663302	0.575958	-3.741761
2.040000	0.986715	-0.699875	0.487386	-3.571328
2.050000	0.991144	-0.734698	0.398376	-3.391969
2.060000	0.994681	-0.767686	0.309007	-3.204132
2.070000	0.997323	-0.798754	0.219360	-3.008286
2.080000	0.999068	-0.827826	0.129516	-2.804921
2.090000	0.999913	-0.854829	0.039555	-2.594545
2.100000	0.999859	-0.879696	-0.050442	-2.377685
2.110000	0.998904	-0.902363	-0.140393	-2.154881
2.120000	0.997051	-0.922775	-0.230218	-1.926691
2.130000	0.994301	-0.940881	-0.319835	-1.693685
2.140000	0.990655	-0.956635	-0.409165	-1.456446
2.150000	0.986119	-0.969998	-0.498126	-1.215567
2.160000	0.980694	-0.980936	-0.586640	-0.971650
2.170000	0.974388	-0.989423	-0.674625	-0.725303
2.180000	0.967204	-0.995436	-0.762003	-0.477144
2.190000	0.959150	-0.998962	-0.848695	-0.227793
2.200000	0.950233	-0.999990	-0.934624	0.022128
2.210000	0.940460	-0.998519	-1.019712	0.271994
2.220000	0.929841	-0.994553	-1.103882	0.521180
2.230000	0.918386	-0.988100	-1.187058	0.769063
2.240000	0.906104	-0.979178	-1.269166	1.015024
2.250000	0.893006	-0.967808	-1.350132	1.258448
2.260000	0.879105	-0.954019	-1.429883	1.498727
2.270000	0.864413	-0.937846	-1.508347	1.735259
2.280000	0.848943	-0.919329	-1.585454	1.967454
2.290000	0.832709	-0.898513	-1.661134	2.194732
2.300000	0.815725	-0.875452	-1.735319	2.416524
2.310000	0.798007	-0.850203	-1.807943	2.632276
2.320000	0.779572	-0.822829	-1.878939	2.841448
2.330000	0.760434	-0.793398	-1.948245	3.043519
2.340000	0.740613	-0.761984	-2.015797	3.237982
2.350000	0.720124	-0.728665	-2.081535	3.424352
2.360000	0.698988	-0.693525	-2.145400	3.602162
2.370000	0.677223	-0.656652	-2.207334	3.770970
2.380000	0.654848	-0.618137	-2.267282	3.930351
2.390000	0.631884	-0.578077	-2.325189	4.079909
2.400000	0.608351	-0.536573	-2.381004	4.219270
2.410000	0.584271	-0.493727	-2.434676	4.348084
2.420000	0.559665	-0.449647	-2.486157	4.466031
2.430000	0.534555	-0.404444	-2.535400	4.572814
2.440000	0.508965	-0.358229	-2.582362	4.668168
2.450000	0.482916	-0.311119	-2.627000	4.751854
2.460000	0.456433	-0.263232	-2.669274	4.823663
2.470000	0.429538	-0.214686	-2.709146	4.883415
2.480000	0.402258	-0.165604	-2.746579	4.930962
2.490000	0.374615	-0.116108	-2.781541	4.966183
2.500000	0.346635	-0.066322	-2.814000	4.988991
2.510000	0.318344	-0.016370	-2.843926	4.999330
2.520000	0.289765	0.033623	-2.871293	4.997173
2.530000	0.260926	0.083532	-2.896076	4.982526
2.540000	0.231852	0.133232	-2.918253	4.955424
2.550000	0.202570	0.182599	-2.937803	4.915937
2.560000	0.173105	0.231510	-2.954710	4.864163
2.570000	0.143485	0.279842	-2.968958	4.800231
2.580000	0.113735	0.327474	-2.980533	4.724300
2.590000	0.083883	0.374289	-2.989427	4.636562
2.600000	0.053955	0.420167	-2.995630	4.537234
2.610000	0.023979	0.464995	-2.999137	4.426566
2.620000	-0.006018	0.508661	-2.999946	4.304833
2.630000	-0.036011	0.551056	-2.998054	4.172341
2.640000	-0.065970	0.592074	-2.993465	4.029420
2.650000	-0.095871	0.631611	-2.986181	3.876427
2.660000	-0.125685	0.669570	-2.976211	3.713746
2.670000	-0.155386	0.705855	-2.963561	3.541782
2.680000	-0.184947	0.740376	-2.948245	3.360965
2.690000	-0.214342	0.773046	-2.930276	3.171748
2.700000	-0.243544	0.803784	-2.909669	2.974603
2.710000	-0.272527	0.832514	-2.886444	2.770023
2.720000	-0.301264	0.859162	-2.860622	2.558520
2.730000	-0.329731	0.883663	-2.832225	2.340622
2.740000	-0.357900	0.905955	-2.801279	2.116873
